0.000000e+00 1.118291e+00 -1.709285e-03
1.000000e-07 1.118291e+00 -1.709285e-03
2.000000e-07 1.118291e+00 -1.709285e-03
3.000000e-07 1.118291e+00 -1.709285e-03
4.000000e-07 1.118291e+00 -1.709285e-03
5.000000e-07 1.118291e+00 -1.709285e-03
6.000000e-07 1.118291e+00 -1.709285e-03
7.000000e-07 1.118291e+00 -1.709285e-03
8.000000e-07 1.118291e+00 -1.709285e-03
9.000000e-07 1.118291e+00 -1.709285e-03
1.000000e-06 1.118291e+00 -1.709285e-03
1.100000e-06 1.118291e+00 -1.709285e-03
1.200000e-06 1.118291e+00 -1.709285e-03
1.300000e-06 1.118291e+00 -1.709285e-03
1.400000e-06 1.118291e+00 -1.709285e-03
1.500000e-06 1.118291e+00 -1.709285e-03
1.600000e-06 1.118291e+00 -1.709285e-03
1.700000e-06 1.118291e+00 -1.709285e-03
1.800000e-06 1.118291e+00 -1.709285e-03
1.900000e-06 1.118291e+00 -1.709285e-03
2.000000e-06 1.118291e+00 -1.709285e-03
2.100000e-06 1.118291e+00 -1.709285e-03
2.200000e-06 1.118291e+00 -1.709285e-03
2.300000e-06 1.118291e+00 -1.709285e-03
2.400000e-06 1.118291e+00 -1.709285e-03
2.500000e-06 1.118291e+00 -1.709285e-03
2.600000e-06 1.118291e+00 -1.709285e-03
2.700000e-06 1.118291e+00 -1.709285e-03
2.800000e-06 1.118291e+00 -1.709285e-03
2.900000e-06 1.118291e+00 -1.709285e-03
3.000000e-06 1.118291e+00 -1.709285e-03
3.100000e-06 1.118291e+00 -1.709285e-03
3.200000e-06 1.118291e+00 -1.709285e-03
3.300000e-06 1.118291e+00 -1.709285e-03
3.400000e-06 1.118291e+00 -1.709285e-03
3.500000e-06 1.118291e+00 -1.709285e-03
3.600000e-06 1.118291e+00 -1.709285e-03
3.700000e-06 1.118291e+00 -1.709285e-03
3.800000e-06 1.118291e+00 -1.709285e-03
3.900000e-06 1.118291e+00 -1.709285e-03
4.000000e-06 1.118291e+00 -1.709285e-03
4.100000e-06 1.118291e+00 -1.709285e-03
4.200000e-06 1.118291e+00 -1.709285e-03
4.300000e-06 1.118291e+00 -1.709285e-03
4.400000e-06 1.118291e+00 -1.709285e-03
4.500000e-06 1.118291e+00 -1.709285e-03
4.600000e-06 1.118291e+00 -1.709285e-03
4.700000e-06 1.118291e+00 -1.709285e-03
4.800000e-06 1.118291e+00 -1.709285e-03
4.900000e-06 1.118291e+00 -1.709285e-03
5.000000e-06 1.118291e+00 -1.709285e-03
5.100000e-06 1.118291e+00 -1.709285e-03
5.200000e-06 1.118291e+00 -1.709285e-03
5.300000e-06 1.118291e+00 -1.709285e-03
5.400000e-06 1.118291e+00 -1.709285e-03
5.500000e-06 1.118291e+00 -1.709285e-03
5.600000e-06 1.118291e+00 -1.709285e-03
5.700000e-06 1.118291e+00 -1.709285e-03
5.800000e-06 1.118291e+00 -1.709285e-03
5.900000e-06 1.118291e+00 -1.709285e-03
6.000000e-06 1.118291e+00 -1.709285e-03
6.100000e-06 1.118291e+00 -1.709285e-03
6.200000e-06 1.118291e+00 -1.709285e-03
6.300000e-06 1.118291e+00 -1.709285e-03
6.400000e-06 1.118291e+00 -1.709285e-03
6.500000e-06 1.118291e+00 -1.709285e-03
6.600000e-06 1.118291e+00 -1.709285e-03
6.700000e-06 1.118291e+00 -1.709285e-03
6.800000e-06 1.118291e+00 -1.709285e-03
6.900000e-06 1.118291e+00 -1.709285e-03
7.000000e-06 1.118291e+00 -1.709285e-03
7.100000e-06 1.118291e+00 -1.709285e-03
7.200000e-06 1.118291e+00 -1.709285e-03
7.300000e-06 1.118291e+00 -1.709285e-03
7.400000e-06 1.118291e+00 -1.709285e-03
7.500000e-06 1.118291e+00 -1.709285e-03
7.600000e-06 1.118291e+00 -1.709285e-03
7.700000e-06 1.118291e+00 -1.709285e-03
7.800000e-06 1.118291e+00 -1.709285e-03
7.900000e-06 1.118291e+00 -1.709285e-03
8.000000e-06 1.118291e+00 -1.709285e-03
8.100000e-06 1.118291e+00 -1.709285e-03
8.200000e-06 1.118291e+00 -1.709285e-03
8.300000e-06 1.118291e+00 -1.709285e-03
8.400000e-06 1.118291e+00 -1.709285e-03
8.500000e-06 1.118291e+00 -1.709285e-03
8.600000e-06 1.118291e+00 -1.709285e-03
8.700000e-06 1.118291e+00 -1.709285e-03
8.800000e-06 1.118291e+00 -1.709285e-03
8.900000e-06 1.118291e+00 -1.709285e-03
9.000000e-06 1.118291e+00 -1.709285e-03
9.100000e-06 1.118291e+00 -1.709285e-03
9.200000e-06 1.118291e+00 -1.709285e-03
9.300000e-06 1.118291e+00 -1.709285e-03
9.400000e-06 1.118291e+00 -1.709285e-03
9.500000e-06 1.118291e+00 -1.709285e-03
9.600000e-06 1.118291e+00 -1.709285e-03
9.700000e-06 1.118291e+00 -1.709285e-03
9.800000e-06 1.118291e+00 -1.709285e-03
9.900000e-06 1.118291e+00 -1.709285e-03
1.000000e-05 1.118291e+00 -1.709285e-03
1.010000e-05 1.118291e+00 -1.709285e-03
1.020000e-05 1.118291e+00 -1.709285e-03
1.030000e-05 1.118291e+00 -1.709285e-03
1.040000e-05 1.118291e+00 -1.709285e-03
1.050000e-05 1.118291e+00 -1.709285e-03
1.060000e-05 1.118291e+00 -1.709285e-03
1.070000e-05 1.118291e+00 -1.709285e-03
1.080000e-05 1.118291e+00 -1.709285e-03
